DEFI+	Demande de nettoyage et de logistique INES	réalisez une demande de nettoyage et de logistiques INES		Nettoyage	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=NETTOYAGE_LOGISTIQUE_INES		TRAVAUX & LOGISTIQUE	GRE	https://gre-portaildefi.intra.cea.fr/#/
OSIRIS	Assistance PC	Faites une demande d'assistance concernant votre PC	POSTE	PC	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/21740?TENANTID=852315340		ASSISTANCE UTILISATEUR	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Plainte utilisateur	Faites une réclamation sur une assistance qui se serait mal passée, un problème récurrent		réclamation	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/21714?TENANTID=852315340		ASSISTANCE UTILISATEUR	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Données utilisateur	Demandez la restauration de vos données datant de moins de 5 semaines	DATA	Restauration; données	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/13369?TENANTID=852315340		ASSISTANCE UTILISATEUR	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Données utilisateur	Demandez la restauration de vos données datant de plus de 5 semaines	DATA	Restauration; données	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/13370?TENANTID=852315340		ASSISTANCE UTILISATEUR	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Assistance VISIO	Demandez une assistance pour l'utilisation d'un système de visioconférence, assistance pour le démarrage d'une visio, etc.	PÉRIPHÉRIQUE	VISIO	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/13445?TENANTID=852315340		TELEPHONIE NOMADISME ET VISIO	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Autorisation de sortie d'un PC portable	Demandez le formulaire autorisant à sortir votre PC portable du CEA Grenoble et des sites rattachés		Autorisation; PC	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/244679?TENANTID=852315340		QUALITÉ - SÉCURITÉ - ACCUEIL	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Assistance imprimante	Demandez une assistance pour l'utilisation d'une imprimante multifonctions, aide pour l'enrôlement du badge, problème de toner …	PÉRIPHÉRIQUE	imprimantes	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/12072?TENANTID=852315340	Poste de travail périphériques logiciels	INFORMATIQUE & RÉSEAUX	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Assistance applicative	Demandez une assistance sur une application	APPLICATION	Applications	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/12961?TENANTID=852315340		ASSISTANCE UTILISATEUR	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Assistance Réseau	Demandez une asistance concernant la connexion au réseau	RÉSEAU	réseaux	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/13357?TENANTID=852315340	Réseaux stockage infra	INFORMATIQUE & RÉSEAUX	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Assistance Téléphonie	Demandez une assistance concernant l'utilisation d'un téléphone fixe, la mise à jour de l'attribution d'une ligne	TÉLÉPHONE	téléphonie fixe	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/13346?TENANTID=852315340		TELEPHONIE NOMADISME ET VISIO	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Assistance Téléphonie	Demandez une assistance concernant l'utilisation d'un téléphone mobile CEA	TÉLÉPHONE	Téléphonie mobile	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/21766?TENANTID=852315340		TELEPHONIE NOMADISME ET VISIO	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Assistance MOBIPASS	Demandez une assistance concernant l'utilisation du MOBIPASS	MOBI	mobipass	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/21767?TENANTID=852315340		TELEPHONIE NOMADISME ET VISIO	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
OSIRIS	Assistance systèmes industriels	Assistance concernnat les réseau industriel ONCA et BRIS	RÉSEAU	ONCA; BRIS	https://gre-smax.intra.cea.fr/saw/ess/offeringPage/21768?TENANTID=852315340	Réseaux stockage infra	INFORMATIQUE & RÉSEAUX	GRE	https://gre-smax.intra.cea.fr/saw/ess?TENANTID=852315340
POST	Demande d'information	SERVICE A L'UTILISATEUR - Assistance - Demande d'information		Utilisateur;assistance;information	https://post.intra.cea.fr/sp?id=sc_cat_item&sys_id=725712c1305ab6009ac28346e91eba5f		ASSISTANCE UTILISATEUR	SAC	https://post.intra.cea.fr/
POST	Faire une réclamation	SERVICE A L'UTILISATEUR - Assistance - Faire une réclamation		Utilisateur;assistance;réclamation	https://post.intra.cea.fr/sp?id=sc_cat_item&sys_id=fa5712c1305ab6009ac28346e91eba7b		ASSISTANCE UTILISATEUR	SAC	https://post.intra.cea.fr/
POST	Créer un compte utilisateur (DAMI) = INTRA (blanc ou vert), HYGIE-KOS, RESIST	SERVICE A L'UTILISATEUR - Poste de travail - Authentification/confidentialité - Créer un compte utilisateur (DAMI) = INTRA (blanc ou vert), HYGIE-KOS, RESIST	COMPTE	poste;Authentification;confidentialité;compte;DAMI	https://post.intra.cea.fr/sp?id=sc_cat_item&sys_id=c2d325e721f972009ac2746f8d1ec8bc	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	SAC	https://post.intra.cea.fr/
POST	Créer un compte AD EXTRA	SERVICE A L'UTILISATEUR - Poste de travail - Authentification/confidentialité - Créer un compte AD EXTRA	COMPTE	poste;Authentification;confidentialité;compte;EXTRA	https://post.intra.cea.fr/sp?id=sc_cat_item&sys_id=a20fccf0496253809ac2d5bd9b48c654	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	SAC	https://post.intra.cea.fr/
